init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	is_zone	through_flow_allowed
139	19	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
139	141	900.0	109.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
140	9	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
140	219	900.0	15.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
141	27	900.0	212.0	26.666667	1.0	4.0	0.0	0.0	1	false	false
141	136	900.0	316.0	13.0	1.0	4.0	0.0	0.0	1	false	false
142	11	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
142	101	900.0	73.0	2.0	1.0	4.0	0.0	0.0	1	false	false
143	134	900.0	113.0	3.0	1.0	4.0	0.0	0.0	1	false	false
143	145	900.0	180.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
144	11	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
144	57	600.0	178.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
144	142	900.0	108.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
144	146	900.0	78.0	3.0	1.0	4.0	0.0	0.0	1	false	false
145	11	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
145	55	900.0	178.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
145	143	900.0	180.0	4.666667	1.0	4.0	0.0	0.0	1	false	false
145	146	900.0	115.0	4.0	1.0	4.0	0.0	0.0	1	false	false
146	144	900.0	78.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
146	145	900.0	115.0	3.0	1.0	4.0	0.0	0.0	1	false	false
147	148	2800.0	27.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
148	147	2800.0	27.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
148	149	2800.0	47.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
149	151	2800.0	45.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
150	153	900.0	280.0	15.0	1.0	4.0	0.0	0.0	1	false	false
151	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
151	152	900.0	60.0	1.333333	1.0	4.0	0.0	0.0	1	false	false
151	153	2800.0	43.0	1.0	1.0	4.0	0.0	0.0	1	false	false
152	170	900.0	515.0	22.333333	1.0	4.0	0.0	0.0	1	false	false
153	157	2800.0	44.0	1.0	1.0	4.0	0.0	0.0	1	false	false
154	155	2800.0	50.0	1.333333	1.0	4.0	0.0	0.0	1	false	false
155	156	2800.0	35.0	1.0	1.0	4.0	0.0	0.0	1	false	false
156	158	2800.0	39.0	1.0	1.0	4.0	0.0	0.0	1	false	false
157	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
157	154	2800.0	31.0	1.0	1.0	4.0	0.0	0.0	1	false	false
157	184	2800.0	257.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
158	147	2800.0	44.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
158	149	2800.0	28.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
159	1	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
159	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
159	160	900.0	238.0	6.0	1.0	4.0	0.0	0.0	1	false	false
159	161	600.0	188.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
159	174	900.0	113.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
160	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
160	159	900.0	238.0	16.666667	1.0	4.0	0.0	0.0	1	false	false
160	163	600.0	101.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
161	1	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
161	32	600.0	80.0	10.0	1.0	4.0	0.0	0.0	1	false	false
162	160	600.0	178.0	9.0	1.0	4.0	0.0	0.0	1	false	false
163	38	600.0	162.0	13.333333	1.0	4.0	0.0	0.0	1	false	false
164	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
164	168	2400.0	208.0	5.333333	1.0	4.0	0.0	0.0	1	false	false
165	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
165	166	2400.0	268.0	9.333333	1.0	4.0	0.0	0.0	1	false	false
166	167	900.0	31.0	1.333333	1.0	4.0	0.0	0.0	1	false	false
166	198	2400.0	363.0	15.0	1.0	4.0	0.0	0.0	1	false	false
167	164	2400.0	265.0	7.0	1.0	4.0	0.0	0.0	1	false	false
167	166	900.0	31.0	1.0	1.0	4.0	0.0	0.0	1	false	false
167	186	900.0	452.0	16.333333	1.0	4.0	0.0	0.0	1	false	false
168	169	900.0	55.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
168	172	2400.0	50.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
169	150	900.0	281.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
170	171	900.0	24.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
171	165	2400.0	269.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
171	172	900.0	25.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
171	224	900.0	85.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
172	169	900.0	26.0	2.0	1.0	4.0	0.0	0.0	1	false	false
172	170	2400.0	13.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
173	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
173	167	900.0	107.0	10.0	1.0	4.0	0.0	0.0	1	false	false
174	159	900.0	113.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
174	176	900.0	106.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
175	41	2400.0	190.0	4.0	1.0	4.0	0.0	0.0	1	false	false
176	174	900.0	106.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
176	175	2400.0	77.0	2.0	1.0	4.0	0.0	0.0	1	false	false
176	177	900.0	18.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
177	176	900.0	18.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
177	178	2400.0	101.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
178	182	2400.0	120.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
179	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
179	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
179	202	900.0	14.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
179	214	900.0	180.0	4.666667	1.0	4.0	0.0	0.0	1	false	false
180	177	2400.0	131.0	7.0	1.0	4.0	0.0	0.0	1	false	false
181	176	2400.0	220.0	8.0	1.0	4.0	0.0	0.0	1	false	false
181	182	2400.0	19.0	1.0	1.0	4.0	0.0	0.0	1	false	false
182	181	2400.0	19.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
182	212	2400.0	102.0	3.666667	1.0	4.0	0.0	0.0	1	false	false
183	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
183	154	2800.0	255.0	11.0	1.0	4.0	0.0	0.0	1	false	false
183	184	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
184	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
184	66	2800.0	539.0	16.333333	1.0	4.0	0.0	0.0	1	false	false
184	183	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
184	204	900.0	307.0	11.0	1.0	4.0	0.0	0.0	1	false	false
185	183	2800.0	257.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
186	189	900.0	150.0	5.0	1.0	4.0	0.0	0.0	1	false	false
186	204	900.0	76.0	4.666667	1.0	4.0	0.0	0.0	1	false	false
187	190	900.0	315.0	12.0	1.0	4.0	0.0	0.0	1	false	false
188	45	900.0	337.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
189	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
189	173	900.0	195.0	6.333333	1.0	4.0	0.0	0.0	1	false	false
190	20	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
190	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
190	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
190	188	900.0	154.0	6.0	1.0	4.0	0.0	0.0	1	false	false
190	206	900.0	174.0	6.333333	1.0	4.0	0.0	0.0	1	false	false
191	192	2800.0	185.0	14.333333	1.0	4.0	0.0	0.0	1	false	false
192	58	2800.0	562.0	55.0	1.0	4.0	0.0	0.0	1	false	false
192	196	2800.0	82.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
192	197	2400.0	277.0	6.333333	1.0	4.0	0.0	0.0	1	false	false
193	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
193	194	2400.0	366.0	12.0	1.0	4.0	0.0	0.0	1	false	false
194	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
194	167	2400.0	373.0	17.666667	1.0	4.0	0.0	0.0	1	false	false
194	179	900.0	321.0	10.666667	1.0	4.0	0.0	0.0	1	false	false
194	198	900.0	22.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
195	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
195	199	2400.0	399.0	8.0	1.0	4.0	0.0	0.0	1	false	false
196	87	2800.0	398.0	9.0	1.0	4.0	0.0	0.0	1	false	false
197	193	2400.0	418.0	8.666667	1.0	4.0	0.0	0.0	1	false	false
198	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
198	194	900.0	22.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
198	195	2400.0	388.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
199	192	2400.0	276.0	11.666667	1.0	4.0	0.0	0.0	1	false	false
199	197	2400.0	12.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
200	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
200	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
200	179	900.0	206.0	6.0	1.0	4.0	0.0	0.0	1	false	false
201	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
201	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
201	200	900.0	156.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
201	205	900.0	291.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
201	208	900.0	263.0	13.333333	1.0	4.0	0.0	0.0	1	false	false
201	210	900.0	93.0	4.0	1.0	4.0	0.0	0.0	1	false	false
202	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
202	201	900.0	348.0	19.0	1.0	4.0	0.0	0.0	1	false	false
203	207	900.0	7.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
204	184	900.0	307.0	17.666667	1.0	4.0	0.0	0.0	1	false	false
204	186	900.0	76.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
204	203	900.0	243.0	8.666667	1.0	4.0	0.0	0.0	1	false	false
205	204	900.0	332.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
206	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
206	210	900.0	228.0	5.666667	1.0	4.0	0.0	0.0	1	false	false
207	201	900.0	373.0	19.666667	1.0	4.0	0.0	0.0	1	false	false
208	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
208	66	900.0	85.0	21.0	1.0	4.0	0.0	0.0	1	false	false
208	201	900.0	263.0	14.0	1.0	4.0	0.0	0.0	1	false	false
209	190	600.0	496.0	12.333333	1.0	4.0	0.0	0.0	1	false	false
210	190	900.0	402.0	10.0	1.0	4.0	0.0	0.0	1	false	false
210	201	900.0	93.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
210	211	600.0	38.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
211	209	600.0	14.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
214	194	900.0	141.0	11.333333	1.0	4.0	0.0	0.0	1	false	false
215	216	900.0	244.0	12.0	1.0	4.0	0.0	0.0	1	false	false
215	217	900.0	113.0	3.666667	1.0	4.0	0.0	0.0	1	false	false
216	2	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
216	83	600.0	348.0	17.333333	1.0	4.0	0.0	0.0	1	false	false
216	84	900.0	247.0	12.333333	1.0	4.0	0.0	0.0	1	false	false
216	218	900.0	121.0	3.666667	1.0	4.0	0.0	0.0	1	false	false
217	137	900.0	420.0	18.0	1.0	4.0	0.0	0.0	1	false	false
218	215	900.0	123.0	5.0	1.0	4.0	0.0	0.0	1	false	false
219	215	900.0	225.0	9.666667	1.0	4.0	0.0	0.0	1	false	false
220	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
220	68	900.0	112.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
220	128	900.0	291.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
221	121	600.0	241.0	6.0	1.0	4.0	0.0	0.0	1	false	false
223	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
